time,q_cmd,q_meas,theta_cmd,theta_meas
11.35,0,-0.0111272,-0.0157381,-0.0222482
11.355,0,-0.0111272,-0.0156126,-0.0222482
11.36,0,-0.0111272,-0.0154884,-0.0222482
11.365,0,-0.0111272,-0.0153652,-0.0222482
11.37,0,-0.0111272,-0.0152431,-0.0222482
11.375,0,-0.0111272,-0.015122,-0.0222482
11.38,0,-0.0111272,-0.0150016,-0.0222482
11.385,0,-0.0111272,-0.0148821,-0.0222482
11.39,0,-0.0111272,-0.0147633,-0.0222482
11.395,0,-0.0095928,-0.0153989,-0.0207138
11.4,0,-0.0095928,-0.0152608,-0.0207138
11.405,0,-0.0095928,-0.0151264,-0.0207138
11.41,0,-0.0095928,-0.0149952,-0.0207138
11.415,0,-0.0095928,-0.0148671,-0.0207138
11.42,0,-0.0095928,-0.0147418,-0.0207138
11.425,0,-0.0095928,-0.014619,-0.0207138
11.43,0,-0.0095928,-0.0144985,-0.0207138
11.435,0,-0.0095928,-0.0143801,-0.0207138
11.44,0,-0.0095928,-0.0142637,-0.0207138
11.445,0,-0.0095928,-0.014149,-0.0207138
11.45,0,-0.0095928,-0.0140359,-0.0207138
11.455,0,-0.0099758,-0.0137362,-0.0207138
11.46,0,-0.00844144,-0.0143849,-0.0191794
11.465,0,-0.00844144,-0.0142597,-0.0191794
11.47,0,-0.00844144,-0.0141381,-0.0191794
11.475,0,-0.00844144,-0.0140196,-0.0191794
11.48,0,-0.00844144,-0.0139041,-0.0191794
11.485,0,-0.00844144,-0.0137913,-0.0191794
11.49,0,-0.00690709,-0.0144347,-0.0176451
11.495,0,-0.00690709,-0.0143061,-0.0176451
11.5,0,-0.00690709,-0.0141825,-0.0176451
11.505,0,-0.00690709,-0.0140637,-0.0176451
11.51,0,-0.00690709,-0.0139492,-0.0176451
11.515,0,-0.00690709,-0.0138385,-0.0176451
11.52,0,-0.00690709,-0.0137315,-0.0176451
11.525,0,-0.00690709,-0.0136277,-0.0176451
11.53,0,-0.00690709,-0.0135269,-0.0176451
11.535,0,-0.00690709,-0.0134288,-0.0176451
11.54,0,-0.00690709,-0.0133333,-0.0176451
11.545,0,-0.00690709,-0.01324,-0.0176451
11.55,0,-0.00690709,-0.0131488,-0.0176451
11.555,0,-0.00729109,-0.0128708,-0.0176451
11.56,0,-0.00729109,-0.0127884,-0.0176451
11.565,0,-0.00729109,-0.0127068,-0.0176451
11.57,0,-0.00729109,-0.0126259,-0.0176451
11.575,0,-0.00729109,-0.0125458,-0.0176451
11.58,0,-0.00729109,-0.0124662,-0.0176451
11.585,0,-0.00729109,-0.0123873,-0.0176451
11.59,0,-0.00729109,-0.0123088,-0.0176451
11.595,0,-0.00729109,-0.0122309,-0.0176451
11.6,0,-0.00729109,-0.0121533,-0.0176451
11.605,0,-0.00729109,-0.0120762,-0.0176451
11.61,0,-0.00729109,-0.0119994,-0.0176451
11.615,0,-0.00729109,-0.011923,-0.0176451
11.62,0,-0.00575673,-0.0126007,-0.0161107
11.625,0,-0.00575673,-0.0125043,-0.0161107
11.63,0,-0.00575673,-0.0124113,-0.0161107
11.635,0,-0.00575673,-0.0123213,-0.0161107
11.64,0,-0.00575673,-0.0122341,-0.0161107
11.645,0,-0.00575673,-0.0121495,-0.0161107
11.65,0,-0.00575673,-0.0120672,-0.0161107
11.655,0,-0.00575673,-0.011987,-0.0161107
11.66,0,-0.00575673,-0.0119088,-0.0161107
11.665,0,-0.00575673,-0.0118323,-0.0161107
11.67,0,-0.00613973,-0.0115694,-0.0161107
11.675,0,-0.00613973,-0.0115011,-0.0161107
11.68,0,-0.00613973,-0.0114335,-0.0161107
11.685,0,-0.00613973,-0.0113664,-0.0161107
11.69,0,-0.00613973,-0.0112998,-0.0161107
11.695,0,-0.00613973,-0.0112337,-0.0161107
11.7,0,-0.00613973,-0.0111679,-0.0161107
11.705,0,-0.00613973,-0.0111026,-0.0161107
11.71,0,-0.00613973,-0.0110375,-0.0161107
11.715,0,-0.00613973,-0.0109728,-0.0161107
11.72,0,-0.00613973,-0.0109084,-0.0161107
11.725,0,-0.00613973,-0.0108442,-0.0161107
11.73,0,-0.00613973,-0.0107803,-0.0161107
11.735,0,-0.00613973,-0.0107166,-0.0161107
11.74,0,-0.00613973,-0.0106531,-0.0161107
11.745,0,-0.00460538,-0.0113436,-0.0145764
11.75,0,-0.00460538,-0.0112599,-0.0145764
11.755,0,-0.00460538,-0.0111795,-0.0145764
11.76,0,-0.00460538,-0.011102,-0.0145764
11.765,0,-0.00460538,-0.0110273,-0.0145764
